provenance,slenderness,gamma,generator,load_design,sensors,sensor_positions,noise_fraction,support_model,trials,rank,status,EI_relative_bias,EI_relative_rmse,holdout_relative_rmse,compliance_absolute_bias
synthetic,20,0.1,Timoshenko,locations,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-0.2507591990332083,0.25076288419804793,0.03132986527152462,-6.857142857142856e-06
synthetic,20,0.1,Timoshenko,locations,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,0.0010101829449615746,0.015661064659806663,0.001499576690645582,6.314140873339463e-08
synthetic,20,0.1,Timoshenko,locations,two_selected,0.5;1.0,0.01,rigid,200,1,identified,-0.25049995177421197,0.2505712231634712,0.031454786510683404,-6.857142857142856e-06
synthetic,20,0.1,Timoshenko,locations,two_selected,0.5;1.0,0.01,flexible,200,2,identified,0.005640209813314182,0.05901792851932745,0.005839127067580591,8.490901691018819e-08
synthetic,20,0.1,Timoshenko,locations,two_selected,0.5;1.0,0.03,rigid,200,1,identified,-0.24910835506082518,0.24973468165139398,0.0322313546416466,-6.857142857142856e-06
synthetic,20,0.1,Timoshenko,locations,two_selected,0.5;1.0,0.03,flexible,200,2,identified,0.02442484681815438,0.1994525031395701,0.017716500821794004,-1.8743078440640335e-07
synthetic,20,0.1,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.0,rigid,200,1,identified,-0.25795238544418586,0.25795238544418586,0.026778724686117722,-6.857142857142856e-06
synthetic,20,0.1,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.0,flexible,200,2,identified,0.0007255911161307971,0.000725591116130797,0.00018345066116272186,6.097210395241745e-08
synthetic,20,0.1,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.0025,rigid,200,1,identified,-0.2578832272153553,0.25788623525046434,0.026798810202595218,-6.857142857142856e-06
synthetic,20,0.1,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.0025,flexible,200,2,identified,0.0008291153297620662,0.011510178084058579,0.0009726524259336368,5.799320984196004e-08
synthetic,20,0.1,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,-0.2582951043210839,0.25834468744195854,0.026716482073142058,-6.857142857142856e-06
synthetic,20,0.1,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,-0.0007456253865736596,0.045867933003513064,0.0036613451327688986,3.260099035879526e-09
synthetic,20,0.1,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,-0.2578836599657005,0.258332786580628,0.02705401990518892,-6.857142857142856e-06
synthetic,20,0.1,Timoshenko,locations,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.02215933536854948,0.1587750171039978,0.012299971140324316,4.94807481251011e-08
synthetic,50,0.0,Euler-Bernoulli,single,one,1.0,0.0,rigid,200,1,identified,0.0,0.0,0.0,-0.0
synthetic,50,0.0,Euler-Bernoulli,single,one,1.0,0.0,flexible,200,1,unidentifiable,,,,
synthetic,50,0.0,Euler-Bernoulli,single,one,1.0,0.0025,rigid,200,1,identified,4.848573308306348e-05,0.002406580627962597,0.0007521785786957525,-0.0
synthetic,50,0.0,Euler-Bernoulli,single,one,1.0,0.0025,flexible,200,1,unidentifiable,,,,
synthetic,50,0.0,Euler-Bernoulli,single,one,1.0,0.01,rigid,200,1,identified,0.001205612845888747,0.010583969003653427,0.0033028444493389034,-0.0
synthetic,50,0.0,Euler-Bernoulli,single,one,1.0,0.01,flexible,200,1,unidentifiable,,,,
synthetic,50,0.0,Euler-Bernoulli,single,one,1.0,0.03,rigid,200,1,identified,0.00010641232618179509,0.029766484917827837,0.009215851365008295,-0.0
synthetic,50,0.0,Euler-Bernoulli,single,one,1.0,0.03,flexible,200,1,unidentifiable,,,,
synthetic,50,0.0,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,2.220446049250313e-16,2.220446049250313e-16,2.999979770512318e-17,-0.0
synthetic,50,0.0,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,2.220446049250313e-16,2.220446049250313e-16,2.999979770512318e-17,0.0
synthetic,50,0.0,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,0.00018138557156975488,0.002326910161556845,0.0005537638242680472,-0.0
synthetic,50,0.0,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,0.006835977835507683,0.011809352535708459,0.0015934708896345334,2.2118504081239375e-06
synthetic,50,0.0,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,0.0008512225092833453,0.008815312137846755,0.002092531094706168,-0.0
synthetic,50,0.0,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,0.028294321199590407,0.05059852604230498,0.006449163330723777,8.54747273898139e-06
synthetic,50,0.0,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,0.0007199469543148568,0.030360952830231096,0.007176450501631808,-0.0
synthetic,50,0.0,Euler-Bernoulli,single,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.07144030320668512,0.1483924248286188,0.01702505977516202,1.8923829001032485e-05
synthetic,50,0.0,Euler-Bernoulli,single,two_selected,0.5;1.0,0.0,rigid,200,1,identified,2.220446049250313e-16,2.220446049250313e-16,2.999979770512318e-17,-0.0
synthetic,50,0.0,Euler-Bernoulli,single,two_selected,0.5;1.0,0.0,flexible,200,2,identified,2.220446049250313e-16,2.220446049250313e-16,2.999979770512318e-17,0.0
synthetic,50,0.0,Euler-Bernoulli,single,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-6.32102551188235e-05,0.0023752632011860893,0.0005655372029161716,-0.0
synthetic,50,0.0,Euler-Bernoulli,single,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,0.005679609764002116,0.010008977475416824,0.0015351032428089703,1.9157036303340575e-06
synthetic,50,0.0,Euler-Bernoulli,single,two_selected,0.5;1.0,0.01,rigid,200,1,identified,0.0006111285566697149,0.009277430829026921,0.0022045784540328526,-0.0
synthetic,50,0.0,Euler-Bernoulli,single,two_selected,0.5;1.0,0.01,flexible,200,2,identified,0.022299537155162842,0.04397955718005723,0.0055432270178354965,6.788163899495961e-06
synthetic,50,0.0,Euler-Bernoulli,single,two_selected,0.5;1.0,0.03,rigid,200,1,identified,0.003106994027843566,0.02918426019146464,0.006879027536356636,-0.0
synthetic,50,0.0,Euler-Bernoulli,single,two_selected,0.5;1.0,0.03,flexible,200,2,identified,0.1075941601974608,0.21020125097658285,0.02003891771004406,2.5961924670476968e-05
synthetic,50,0.0,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.0,rigid,200,1,identified,2.220446049250313e-16,2.220446049250313e-16,2.855895656800437e-17,-0.0
synthetic,50,0.0,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.0,flexible,200,2,identified,-2.220446049250313e-16,2.220446049250313e-16,4.373184431841593e-17,0.0
synthetic,50,0.0,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.0025,rigid,200,1,identified,0.0003143463858912437,0.0020553703279149772,0.0004141148309154702,-0.0
synthetic,50,0.0,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.0025,flexible,200,2,identified,0.0043157072019694,0.007552233630525493,0.0008719260987526551,1.2851381932955041e-06
synthetic,50,0.0,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,0.0005911743300065525,0.00749341279755136,0.0015079082397237804,-0.0
synthetic,50,0.0,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,0.02182923864646109,0.03664738054296703,0.004000194371025486,6.522684790641488e-06
synthetic,50,0.0,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,-0.0016337480523712711,0.024051666561904855,0.004884358592053946,-0.0
synthetic,50,0.0,Euler-Bernoulli,single,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.05921270900307198,0.11651918432764506,0.011812173199692888,1.6578985153048548e-05
synthetic,50,0.0,Euler-Bernoulli,amplitudes,one,1.0,0.0,rigid,200,1,identified,-2.220446049250313e-16,2.220446049250313e-16,7.589415207398532e-17,-0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,one,1.0,0.0,flexible,200,1,unidentifiable,,,,
synthetic,50,0.0,Euler-Bernoulli,amplitudes,one,1.0,0.0025,rigid,200,1,identified,-3.3161044951696136e-05,0.000739282451267908,0.0002310560278226478,-0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,one,1.0,0.0025,flexible,200,1,unidentifiable,,,,
synthetic,50,0.0,Euler-Bernoulli,amplitudes,one,1.0,0.01,rigid,200,1,identified,-9.622643470906411e-05,0.002522804024808115,0.000788587404135406,-0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,one,1.0,0.01,flexible,200,1,unidentifiable,,,,
synthetic,50,0.0,Euler-Bernoulli,amplitudes,one,1.0,0.03,rigid,200,1,identified,0.0003786744449627777,0.007359832763906579,0.002298496866248487,-0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,one,1.0,0.03,flexible,200,1,unidentifiable,,,,
synthetic,50,0.0,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,0.0,0.0,0.0,-0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,0.0,0.0,0.0,0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,-2.966452287172794e-05,0.0006359862187139031,0.00015137080818611814,-0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,0.0016369021842778519,0.0029788094559632904,0.00044058891937592517,5.621879833576098e-07
synthetic,50,0.0,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,9.409028512169404e-05,0.002439027296187306,0.0005799028908984434,-0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,0.005174174757809463,0.009850613031913301,0.001376525166609471,1.6922233433738473e-06
synthetic,50,0.0,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,-0.0007011434605263267,0.0074036292053623574,0.0017638399865635844,-0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.018766972240703873,0.035634703278166584,0.004894768272825543,6.220585809586263e-06
synthetic,50,0.0,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.0,rigid,200,1,identified,0.0,0.0,0.0,-0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.0,flexible,200,2,identified,0.0,0.0,0.0,0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-3.2264372079275906e-05,0.0006149137350657867,0.00014635653531037667,-0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,0.001688505381945492,0.0030067271595712306,0.00043069195950130754,5.804991824831751e-07
synthetic,50,0.0,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.01,rigid,200,1,identified,-0.00024196658960418837,0.0025771764815911043,0.000614093119354961,-0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.01,flexible,200,2,identified,0.006527172170822155,0.011486849839521416,0.001754649370228313,2.2536367045441527e-06
synthetic,50,0.0,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.03,rigid,200,1,identified,0.00038346593948246024,0.007875130635403323,0.0018714170843122065,-0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,two_selected,0.5;1.0,0.03,flexible,200,2,identified,0.021409485388254917,0.03997143417241977,0.005223033575554071,6.654895166979933e-06
synthetic,50,0.0,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.0,rigid,200,1,identified,0.0,0.0,0.0,-0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.0,flexible,200,2,identified,0.0,0.0,0.0,0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.0025,rigid,200,1,identified,-6.461219150055708e-05,0.0006109764882332668,0.00012322112759606172,-0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.0025,flexible,200,2,identified,0.0012404216546543457,0.002288422945122901,0.0002917869585429508,4.230862051650285e-07
synthetic,50,0.0,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,-4.4619975011870314e-05,0.002221876392308619,0.00044791334339816714,-0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,0.0043075217137312025,0.00852718617747198,0.0009522500128068853,1.3945900255861812e-06
synthetic,50,0.0,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,-0.0004752956029661781,0.007013000715949832,0.0014162115288868249,-0.0
synthetic,50,0.0,Euler-Bernoulli,amplitudes,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.012809656823374156,0.02471906386955849,0.0029516090254693033,4.150052366951064e-06
synthetic,50,0.0,Euler-Bernoulli,locations,one,1.0,0.0,rigid,200,1,identified,2.220446049250313e-16,2.220446049250313e-16,3.794707603699266e-17,-0.0
synthetic,50,0.0,Euler-Bernoulli,locations,one,1.0,0.0,flexible,200,2,identified,2.220446049250313e-16,2.220446049250313e-16,3.794707603699266e-17,0.0
synthetic,50,0.0,Euler-Bernoulli,locations,one,1.0,0.0025,rigid,200,1,identified,-0.00014266648704131579,0.002075159645152295,0.0006487378621264481,-0.0
synthetic,50,0.0,Euler-Bernoulli,locations,one,1.0,0.0025,flexible,200,2,identified,0.009720090016117632,0.01872824674557725,0.002925200705573857,3.2329296883815774e-06
synthetic,50,0.0,Euler-Bernoulli,locations,one,1.0,0.01,rigid,200,1,identified,0.00025715467781004144,0.008145647195334728,0.002540708248679791,-0.0
synthetic,50,0.0,Euler-Bernoulli,locations,one,1.0,0.01,flexible,200,2,identified,0.04685115053820172,0.09021035592009304,0.012030195418082612,1.3574699465040063e-05
synthetic,50,0.0,Euler-Bernoulli,locations,one,1.0,0.03,rigid,200,1,identified,0.0027084293208476428,0.026473452060147187,0.008136751726973165,-0.0
synthetic,50,0.0,Euler-Bernoulli,locations,one,1.0,0.03,flexible,200,2,identified,0.3041562889673869,0.6774511109038833,0.04042470790970484,5.1669546360662803e-05
synthetic,50,0.0,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,0.0,0.0,0.0,-0.0
synthetic,50,0.0,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,0.0,0.0,0.0,0.0
synthetic,50,0.0,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,0.00012024685659731749,0.0020609886264136247,0.000490432358031441,-0.0
synthetic,50,0.0,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,0.0042745980503010915,0.008424531700381228,0.001117694406133037,1.318055883286469e-06
synthetic,50,0.0,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,-0.0006404455256418973,0.008620893487510372,0.002056073551712074,-0.0
synthetic,50,0.0,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,0.016798793669234785,0.03325101438770899,0.0042234916298329915,5.3145868681296e-06
synthetic,50,0.0,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,0.0005799374885674935,0.0234023437135359,0.005568835954949172,-0.0
synthetic,50,0.0,Euler-Bernoulli,locations,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.06682346225326696,0.12025689096375064,0.012645886664649976,1.7813822124422674e-05
synthetic,50,0.0,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.0,rigid,200,1,identified,0.0,0.0,0.0,-0.0
synthetic,50,0.0,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.0,flexible,200,2,identified,0.0,0.0,0.0,0.0
synthetic,50,0.0,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,6.775245838651078e-06,0.0019361691115949565,0.0004605495768963334,-0.0
synthetic,50,0.0,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,0.004286346778103951,0.008226447981501992,0.0010696762928735827,1.3592399886399972e-06
synthetic,50,0.0,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.01,rigid,200,1,identified,0.0003597984297780249,0.008021004504905149,0.0019084376917132845,-0.0
synthetic,50,0.0,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.01,flexible,200,2,identified,0.020657010976631845,0.03709760586687231,0.004546157830521697,6.151775766933344e-06
synthetic,50,0.0,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.03,rigid,200,1,identified,0.0033388327827853083,0.02345748768928899,0.005537605718760021,-0.0
synthetic,50,0.0,Euler-Bernoulli,locations,two_selected,0.5;1.0,0.03,flexible,200,2,identified,0.0747805996836475,0.14246025628674122,0.01326635975705419,1.8385667301836646e-05
synthetic,50,0.0,Euler-Bernoulli,locations,four,0.25;0.5;0.75;1.0,0.0,rigid,200,1,identified,2.220446049250313e-16,2.220446049250313e-16,2.855895656800437e-17,-0.0
synthetic,50,0.0,Euler-Bernoulli,locations,four,0.25;0.5;0.75;1.0,0.0,flexible,200,2,identified,2.220446049250313e-16,2.220446049250313e-16,2.855895656800437e-17,0.0
synthetic,50,0.0,Euler-Bernoulli,locations,four,0.25;0.5;0.75;1.0,0.0025,rigid,200,1,identified,-2.9475204304480473e-05,0.0016682447013108398,0.0003364176016355889,-0.0
synthetic,50,0.0,Euler-Bernoulli,locations,four,0.25;0.5;0.75;1.0,0.0025,flexible,200,2,identified,0.0037231858820672924,0.0070861068408542985,0.0006756726943610868,1.15003227973523e-06
synthetic,50,0.0,Euler-Bernoulli,locations,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,-0.0006830818084314145,0.006839277920958767,0.0013801246686108027,-0.0
synthetic,50,0.0,Euler-Bernoulli,locations,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,0.01391298834692811,0.026631579641836406,0.002837384662468358,4.335560065557129e-06
synthetic,50,0.0,Euler-Bernoulli,locations,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,0.001104653808303885,0.019574060074157323,0.0039206836150601975,-0.0
synthetic,50,0.0,Euler-Bernoulli,locations,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.052068057247401656,0.09555315928535434,0.008338841543638608,1.3617587902079156e-05
synthetic,50,0.0,Timoshenko,single,one,1.0,0.0,rigid,200,1,identified,-0.0003119026863619423,0.00031190268636194224,5.849999999998327e-05,-0.0
synthetic,50,0.0,Timoshenko,single,one,1.0,0.0,flexible,200,1,unidentifiable,,,,
synthetic,50,0.0,Timoshenko,single,one,1.0,0.0025,rigid,200,1,identified,2.7308882491898778e-05,0.00256252131518081,0.0008165999996562062,-0.0
synthetic,50,0.0,Timoshenko,single,one,1.0,0.0025,flexible,200,1,unidentifiable,,,,
synthetic,50,0.0,Timoshenko,single,one,1.0,0.01,rigid,200,1,identified,0.0007234848492327611,0.00993653965817052,0.0031118288377746397,-0.0
synthetic,50,0.0,Timoshenko,single,one,1.0,0.01,flexible,200,1,unidentifiable,,,,
synthetic,50,0.0,Timoshenko,single,one,1.0,0.03,rigid,200,1,identified,0.0016008577047011967,0.03248335563377633,0.0101014526207367,-0.0
synthetic,50,0.0,Timoshenko,single,one,1.0,0.03,flexible,200,1,unidentifiable,,,,
synthetic,50,0.0,Timoshenko,single,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,-0.0003285468257776536,0.0003285468257776536,8.957281376309917e-05,-0.0
synthetic,50,0.0,Timoshenko,single,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,6.661338147750939e-16,6.661338147750939e-16,5.515432893245891e-05,1.1142857142886602e-07
synthetic,50,0.0,Timoshenko,single,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,-0.00020382064695862178,0.002477013293247873,0.0005979063945382127,-0.0
synthetic,50,0.0,Timoshenko,single,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,0.005380489071577986,0.009521641703047621,0.0014747548353669874,1.8652525462442104e-06
synthetic,50,0.0,Timoshenko,single,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,-0.0011601082877763784,0.0089117442065755,0.002114402200585052,-0.0
synthetic,50,0.0,Timoshenko,single,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,0.02472258316887184,0.043758662649341654,0.005866841926729672,8.204186707485401e-06
synthetic,50,0.0,Timoshenko,single,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,0.0008051531657195665,0.02893375744128472,0.006888947374349967,-0.0
synthetic,50,0.0,Timoshenko,single,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.08051960769904438,0.15395426658683403,0.017337465873456772,2.1435227153815466e-05
synthetic,50,0.0,Timoshenko,single,two_selected,0.5;1.0,0.0,rigid,200,1,identified,-0.0003285468257776536,0.0003285468257776536,8.957281376309917e-05,-0.0
synthetic,50,0.0,Timoshenko,single,two_selected,0.5;1.0,0.0,flexible,200,2,identified,6.661338147750939e-16,6.661338147750939e-16,5.515432893245891e-05,1.1142857142886602e-07
synthetic,50,0.0,Timoshenko,single,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-0.0003648299356902518,0.002441962613479518,0.000580891089674359,-0.0
synthetic,50,0.0,Timoshenko,single,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,0.005947658875363846,0.01105152539671094,0.0015880614925231993,2.101815505597112e-06
synthetic,50,0.0,Timoshenko,single,two_selected,0.5;1.0,0.01,rigid,200,1,identified,0.00018936257206132512,0.009790026903802524,0.002331271892783597,-0.0
synthetic,50,0.0,Timoshenko,single,two_selected,0.5;1.0,0.01,flexible,200,2,identified,0.02497054111975058,0.04730161223001375,0.005948990582721161,7.7548258734706e-06
synthetic,50,0.0,Timoshenko,single,two_selected,0.5;1.0,0.03,rigid,200,1,identified,-0.00252790883922216,0.028278408349619377,0.0067214582611868304,-0.0
synthetic,50,0.0,Timoshenko,single,two_selected,0.5;1.0,0.03,flexible,200,2,identified,0.11068866307919713,0.20715909391048165,0.02164628415830987,2.8778836220257506e-05
synthetic,50,0.0,Timoshenko,single,four,0.25;0.5;0.75;1.0,0.0,rigid,200,1,identified,-0.00034231625063263493,0.000342316250632635,8.056908825497339e-05,-0.0
synthetic,50,0.0,Timoshenko,single,four,0.25;0.5;0.75;1.0,0.0,flexible,200,2,identified,-8.881784197001252e-16,8.881784197001252e-16,4.7765049984348353e-05,1.114285714282875e-07
synthetic,50,0.0,Timoshenko,single,four,0.25;0.5;0.75;1.0,0.0025,rigid,200,1,identified,-0.00026173649675843516,0.002088869002301618,0.00042828752719261754,-0.0
synthetic,50,0.0,Timoshenko,single,four,0.25;0.5;0.75;1.0,0.0025,flexible,200,2,identified,0.004337820590680916,0.008301031771492178,0.0009480408335585454,1.4760910343953594e-06
synthetic,50,0.0,Timoshenko,single,four,0.25;0.5;0.75;1.0,0.01,rigid,200,1,identified,-4.777072499212387e-05,0.007896382479073651,0.001594048543024433,-0.0
synthetic,50,0.0,Timoshenko,single,four,0.25;0.5;0.75;1.0,0.01,flexible,200,2,identified,0.01677184619631292,0.031739045802953766,0.0034896251430812045,5.185977816510404e-06
synthetic,50,0.0,Timoshenko,single,four,0.25;0.5;0.75;1.0,0.03,rigid,200,1,identified,0.0005650457374428991,0.024513552284516706,0.004961868307768553,-0.0
synthetic,50,0.0,Timoshenko,single,four,0.25;0.5;0.75;1.0,0.03,flexible,200,2,identified,0.0668395140622301,0.12249726859542791,0.011998883329512799,1.7907284026461787e-05
synthetic,50,0.0,Timoshenko,amplitudes,one,1.0,0.0,rigid,200,1,identified,-0.0003119026863619423,0.00031190268636194224,5.849999999998327e-05,-0.0
synthetic,50,0.0,Timoshenko,amplitudes,one,1.0,0.0,flexible,200,1,unidentifiable,,,,
synthetic,50,0.0,Timoshenko,amplitudes,one,1.0,0.0025,rigid,200,1,identified,-0.0002792189190198824,0.0007144011906576265,0.00021676285002490827,-0.0
synthetic,50,0.0,Timoshenko,amplitudes,one,1.0,0.0025,flexible,200,1,unidentifiable,,,,
synthetic,50,0.0,Timoshenko,amplitudes,one,1.0,0.01,rigid,200,1,identified,-0.0002572897154365278,0.0027667391298224603,0.0008642440319044415,-0.0
synthetic,50,0.0,Timoshenko,amplitudes,one,1.0,0.01,flexible,200,1,unidentifiable,,,,
synthetic,50,0.0,Timoshenko,amplitudes,one,1.0,0.03,rigid,200,1,identified,-0.0005246254041637566,0.007482665138435707,0.0023328412032703177,-0.0
synthetic,50,0.0,Timoshenko,amplitudes,one,1.0,0.03,flexible,200,1,unidentifiable,,,,
synthetic,50,0.0,Timoshenko,amplitudes,two_uniform,0.5;1.0,0.0,rigid,200,1,identified,-0.0003285468257776536,0.0003285468257776536,8.957281376309917e-05,-0.0
synthetic,50,0.0,Timoshenko,amplitudes,two_uniform,0.5;1.0,0.0,flexible,200,2,identified,2.220446049250313e-16,2.220446049250313e-16,5.5154328932539403e-05,1.114285714286167e-07
synthetic,50,0.0,Timoshenko,amplitudes,two_uniform,0.5;1.0,0.0025,rigid,200,1,identified,-0.00031690754150625553,0.0007109314097702475,0.00017704367412292365,-0.0
synthetic,50,0.0,Timoshenko,amplitudes,two_uniform,0.5;1.0,0.0025,flexible,200,2,identified,0.0017668405758123878,0.003160021216460509,0.00043810746693782995,7.032906507390067e-07
synthetic,50,0.0,Timoshenko,amplitudes,two_uniform,0.5;1.0,0.01,rigid,200,1,identified,-0.0003089750618050374,0.002830714666889,0.0006762478702919629,-0.0
synthetic,50,0.0,Timoshenko,amplitudes,two_uniform,0.5;1.0,0.01,flexible,200,2,identified,0.006223613411835043,0.011798991199352094,0.0015760523493389138,2.17149524136725e-06
synthetic,50,0.0,Timoshenko,amplitudes,two_uniform,0.5;1.0,0.03,rigid,200,1,identified,-0.0007007418550197453,0.007717346904858806,0.0018342047494810914,-0.0
synthetic,50,0.0,Timoshenko,amplitudes,two_uniform,0.5;1.0,0.03,flexible,200,2,identified,0.022073746629715413,0.04306383118209454,0.0055143825285840714,7.174940112170053e-06
synthetic,50,0.0,Timoshenko,amplitudes,two_selected,0.5;1.0,0.0,rigid,200,1,identified,-0.0003285468257776536,0.0003285468257776536,8.957281376309917e-05,-0.0
synthetic,50,0.0,Timoshenko,amplitudes,two_selected,0.5;1.0,0.0,flexible,200,2,identified,2.220446049250313e-16,2.220446049250313e-16,5.5154328932539403e-05,1.114285714286167e-07
synthetic,50,0.0,Timoshenko,amplitudes,two_selected,0.5;1.0,0.0025,rigid,200,1,identified,-0.0003009319274403205,0.0007123764299093586,0.00018043643525770194,-0.0
synthetic,50,0.0,Timoshenko,amplitudes,two_selected,0.5;1.0,0.0025,flexible,200,2,identified,0.0014851185983315652,0.00287545886583021,0.00039947442861853246,6.029356517629097e-07
synthetic,50,0.0,Timoshenko,amplitudes,two_selected,0.5;1.0,0.01,rigid,200,1,identified,-0.00011543130939803803,0.0023557043839682002,0.0005751382049518286,-0.0
